interval,label,video_path,video_num
9:15 - 9:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_185.mp4,5
15:36 - 15:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_312.mp4,5
1:21 - 1:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_27.mp4,5
8:51 - 8:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_177.mp4,5
28:30 - 28:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_570.mp4,5
14:24 - 14:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_288.mp4,5
17:3 - 17:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_341.mp4,5
25:30 - 25:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_510.mp4,5
9:24 - 9:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_188.mp4,5
26:6 - 26:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_522.mp4,5
17:33 - 17:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_351.mp4,5
6:24 - 6:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_128.mp4,5
4:15 - 4:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_85.mp4,5
22:51 - 22:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_457.mp4,5
18:57 - 19:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_379.mp4,5
22:6 - 22:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_442.mp4,5
2:6 - 2:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_42.mp4,5
1:39 - 1:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_33.mp4,5
19:45 - 19:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_395.mp4,5
22:15 - 22:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_445.mp4,5
16:24 - 16:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_328.mp4,5
22:54 - 22:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_458.mp4,5
21:45 - 21:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_435.mp4,5
25:3 - 25:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_501.mp4,5
12:57 - 13:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_259.mp4,5
15:15 - 15:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_305.mp4,5
20:24 - 20:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_408.mp4,5
11:36 - 11:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_232.mp4,5
27:48 - 27:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_556.mp4,5
24:21 - 24:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_487.mp4,5
23:0 - 23:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_460.mp4,5
11:21 - 11:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_227.mp4,5
23:33 - 23:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_471.mp4,5
6:36 - 6:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_132.mp4,5
24:33 - 24:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_491.mp4,5
16:33 - 16:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_331.mp4,5
28:6 - 28:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_562.mp4,5
9:48 - 9:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_196.mp4,5
12:0 - 12:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_240.mp4,5
24:30 - 24:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_490.mp4,5
3:15 - 3:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_65.mp4,5
3:18 - 3:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_66.mp4,5
3:6 - 3:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_62.mp4,5
16:18 - 16:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_326.mp4,5
25:0 - 25:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_500.mp4,5
9:42 - 9:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_194.mp4,5
1:54 - 1:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_38.mp4,5
25:57 - 26:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_519.mp4,5
28:33 - 28:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_571.mp4,5
16:6 - 16:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_322.mp4,5
0:54 - 0:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_18.mp4,5
7:30 - 7:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_150.mp4,5
6:3 - 6:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_121.mp4,5
4:12 - 4:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_84.mp4,5
8:24 - 8:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_168.mp4,5
18:36 - 18:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_372.mp4,5
22:3 - 22:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_441.mp4,5
6:45 - 6:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_135.mp4,5
8:42 - 8:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_174.mp4,5
24:54 - 24:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_498.mp4,5
4:18 - 4:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_86.mp4,5
26:30 - 26:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_530.mp4,5
19:48 - 19:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_396.mp4,5
1:18 - 1:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_26.mp4,5
0:24 - 0:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_8.mp4,5
29:51 - 29:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_597.mp4,5
1:57 - 2:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_39.mp4,5
24:3 - 24:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_481.mp4,5
1:24 - 1:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_28.mp4,5
13:18 - 13:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_266.mp4,5
13:39 - 13:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_273.mp4,5
26:15 - 26:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_525.mp4,5
29:21 - 29:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_587.mp4,5
15:33 - 15:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_311.mp4,5
20:15 - 20:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_405.mp4,5
28:15 - 28:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_565.mp4,5
21:57 - 22:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_439.mp4,5
23:12 - 23:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_464.mp4,5
2:15 - 2:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_45.mp4,5
3:39 - 3:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_73.mp4,5
27:57 - 28:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_559.mp4,5
28:0 - 28:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_560.mp4,5
0:9 - 0:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_3.mp4,5
26:57 - 27:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_539.mp4,5
2:39 - 2:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_53.mp4,5
22:30 - 22:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_450.mp4,5
4:24 - 4:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_88.mp4,5
18:15 - 18:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_365.mp4,5
4:51 - 4:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_97.mp4,5
3:27 - 3:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_69.mp4,5
16:57 - 17:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_339.mp4,5
19:54 - 19:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_398.mp4,5
17:27 - 17:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_349.mp4,5
24:57 - 25:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_499.mp4,5
4:57 - 5:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_99.mp4,5
28:45 - 28:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_575.mp4,5
22:48 - 22:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_456.mp4,5
27:39 - 27:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_553.mp4,5
14:30 - 14:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_290.mp4,5
27:30 - 27:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_550.mp4,5
12:12 - 12:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_244.mp4,5
20:12 - 20:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_404.mp4,5
6:21 - 6:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_127.mp4,5
19:39 - 19:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_393.mp4,5
21:30 - 21:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_430.mp4,5
19:3 - 19:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_381.mp4,5
24:36 - 24:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_492.mp4,5
18:54 - 18:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_378.mp4,5
9:57 - 10:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_199.mp4,5
4:39 - 4:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_93.mp4,5
0:18 - 0:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_6.mp4,5
29:57 - 30:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_599.mp4,5
5:18 - 5:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_106.mp4,5
12:42 - 12:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_254.mp4,5
17:45 - 17:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_355.mp4,5
24:9 - 24:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_483.mp4,5
27:15 - 27:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_545.mp4,5
6:6 - 6:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_122.mp4,5
27:27 - 27:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_549.mp4,5
8:39 - 8:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_173.mp4,5
10:36 - 10:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_212.mp4,5
23:21 - 23:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_467.mp4,5
28:18 - 28:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_566.mp4,5
25:51 - 25:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_517.mp4,5
3:45 - 3:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_75.mp4,5
22:21 - 22:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_447.mp4,5
26:51 - 26:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_537.mp4,5
4:0 - 4:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_80.mp4,5
24:39 - 24:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_493.mp4,5
15:12 - 15:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_304.mp4,5
3:48 - 3:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_76.mp4,5
29:9 - 29:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_583.mp4,5
12:9 - 12:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_243.mp4,5
28:24 - 28:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_568.mp4,5
2:21 - 2:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_47.mp4,5
7:45 - 7:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_155.mp4,5
5:24 - 5:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_108.mp4,5
27:0 - 27:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_540.mp4,5
8:54 - 8:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_178.mp4,5
12:54 - 12:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_258.mp4,5
1:42 - 1:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_34.mp4,5
20:39 - 20:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_413.mp4,5
6:15 - 6:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_125.mp4,5
0:21 - 0:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_7.mp4,5
15:57 - 16:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_319.mp4,5
15:48 - 15:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_316.mp4,5
13:45 - 13:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_275.mp4,5
18:33 - 18:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_371.mp4,5
13:51 - 13:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_277.mp4,5
9:6 - 9:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_182.mp4,5
15:6 - 15:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_302.mp4,5
24:24 - 24:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_488.mp4,5
14:42 - 14:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_294.mp4,5
4:9 - 4:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_83.mp4,5
5:33 - 5:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_111.mp4,5
25:24 - 25:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_508.mp4,5
8:0 - 8:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_160.mp4,5
2:48 - 2:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_56.mp4,5
5:54 - 5:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_118.mp4,5
8:6 - 8:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_162.mp4,5
11:57 - 12:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_239.mp4,5
10:51 - 10:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_217.mp4,5
8:45 - 8:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_175.mp4,5
17:39 - 17:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_353.mp4,5
9:9 - 9:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_183.mp4,5
25:42 - 25:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_514.mp4,5
4:33 - 4:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_91.mp4,5
0:39 - 0:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_13.mp4,5
12:6 - 12:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_242.mp4,5
10:54 - 10:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_218.mp4,5
20:42 - 20:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_414.mp4,5
1:33 - 1:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_31.mp4,5
20:30 - 20:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_410.mp4,5
0:12 - 0:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_4.mp4,5
16:45 - 16:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_335.mp4,5
24:18 - 24:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_486.mp4,5
25:15 - 25:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_505.mp4,5
23:51 - 23:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_477.mp4,5
6:54 - 6:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_138.mp4,5
7:42 - 7:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_154.mp4,5
1:27 - 1:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_29.mp4,5
5:48 - 5:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_116.mp4,5
16:36 - 16:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_332.mp4,5
6:39 - 6:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_133.mp4,5
25:33 - 25:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_511.mp4,5
27:12 - 27:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_544.mp4,5
8:12 - 8:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_164.mp4,5
21:36 - 21:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_432.mp4,5
23:6 - 23:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_462.mp4,5
29:36 - 29:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_592.mp4,5
3:12 - 3:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_64.mp4,5
26:39 - 26:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_533.mp4,5
22:9 - 22:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_443.mp4,5
11:42 - 11:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_234.mp4,5
11:12 - 11:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_224.mp4,5
17:15 - 17:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_345.mp4,5
20:6 - 20:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_402.mp4,5
2:18 - 2:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_46.mp4,5
7:21 - 7:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_147.mp4,5
8:33 - 8:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_171.mp4,5
9:0 - 9:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_180.mp4,5
19:15 - 19:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_385.mp4,5
22:39 - 22:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_453.mp4,5
26:12 - 26:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_524.mp4,5
7:33 - 7:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_151.mp4,5
8:9 - 8:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_163.mp4,5
2:33 - 2:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_51.mp4,5
6:0 - 6:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_120.mp4,5
23:48 - 23:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_476.mp4,5
13:33 - 13:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_271.mp4,5
12:51 - 12:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_257.mp4,5
19:6 - 19:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_382.mp4,5
5:27 - 5:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_109.mp4,5
3:9 - 3:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_63.mp4,5
29:24 - 29:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_588.mp4,5
18:3 - 18:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_361.mp4,5
15:0 - 15:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_300.mp4,5
21:33 - 21:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_431.mp4,5
19:18 - 19:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_386.mp4,5
18:39 - 18:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_373.mp4,5
0:27 - 0:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_9.mp4,5
6:57 - 7:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_139.mp4,5
5:6 - 5:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_102.mp4,5
0:57 - 1:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_19.mp4,5
26:24 - 26:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_528.mp4,5
12:36 - 12:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_252.mp4,5
11:15 - 11:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_225.mp4,5
7:6 - 7:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_142.mp4,5
9:45 - 9:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_195.mp4,5
9:21 - 9:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_187.mp4,5
3:51 - 3:54,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_77.mp4,5
13:24 - 13:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_268.mp4,5
29:39 - 29:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_593.mp4,5
5:0 - 5:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_100.mp4,5
23:39 - 23:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_473.mp4,5
19:57 - 20:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_399.mp4,5
25:12 - 25:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_504.mp4,5
2:42 - 2:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_54.mp4,5
11:24 - 11:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_228.mp4,5
29:12 - 29:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_584.mp4,5
19:0 - 19:3,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_380.mp4,5
12:21 - 12:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_247.mp4,5
27:9 - 27:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_543.mp4,5
1:48 - 1:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_36.mp4,5
25:54 - 25:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_518.mp4,5
13:42 - 13:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_274.mp4,5
14:15 - 14:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_285.mp4,5
5:9 - 5:12,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_103.mp4,5
9:39 - 9:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_193.mp4,5
11:6 - 11:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_222.mp4,5
28:42 - 28:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_574.mp4,5
9:12 - 9:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_184.mp4,5
21:6 - 21:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_422.mp4,5
12:24 - 12:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_248.mp4,5
19:27 - 19:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_389.mp4,5
17:24 - 17:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_348.mp4,5
10:45 - 10:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_215.mp4,5
16:21 - 16:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_327.mp4,5
2:3 - 2:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_41.mp4,5
2:54 - 2:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_58.mp4,5
6:30 - 6:33,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_130.mp4,5
6:48 - 6:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_136.mp4,5
7:18 - 7:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_146.mp4,5
7:24 - 7:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_148.mp4,5
24:12 - 24:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_484.mp4,5
25:6 - 25:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_502.mp4,5
10:6 - 10:9,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_202.mp4,5
2:24 - 2:27,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_48.mp4,5
1:3 - 1:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_21.mp4,5
23:36 - 23:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_472.mp4,5
25:39 - 25:42,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_513.mp4,5
22:27 - 22:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_449.mp4,5
7:54 - 7:57,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_158.mp4,5
27:45 - 27:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_555.mp4,5
11:18 - 11:21,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_226.mp4,5
17:12 - 17:15,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_344.mp4,5
26:48 - 26:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_536.mp4,5
14:21 - 14:24,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_287.mp4,5
17:57 - 18:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_359.mp4,5
16:48 - 16:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_336.mp4,5
8:36 - 8:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_172.mp4,5
17:36 - 17:39,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_352.mp4,5
24:42 - 24:45,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_494.mp4,5
10:3 - 10:6,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_201.mp4,5
1:15 - 1:18,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_25.mp4,5
19:33 - 19:36,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_391.mp4,5
2:45 - 2:48,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_55.mp4,5
9:27 - 9:30,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_189.mp4,5
11:48 - 11:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_236.mp4,5
20:57 - 21:0,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_419.mp4,5
21:48 - 21:51,0,../../hdd/Dataset/pig_anomaly/short_videos/5/5_436.mp4,5
